provider,model,effort,effort_order,country_code,country_name,developer,is_historical,intelligence_score,intelligence_score_raw,access_mode,quota_scenario,plan_name,plan_price_usd_per_month,quota_period,normalized_weekly_quota,quota_unit,model_quota_multiplier,weekly_cost_usd,weekly_api_equivalent_usd,api_value_ratio,api_cost_per_task_usd,total_tokens_per_index_task,tasks_per_week,effective_cost_per_task_usd,effective_usd_per_million_task_tokens,confidence,api_price_provider,api_provider_model_id,api_precision,api_price_source_url,benchmark_source_url,plan_source_url,quota_source_url
OpenAI,GPT-5.6 Sol,non-reasoning,0,US,美国,OpenAI,false,41,41.203418364936,subscription_api_equivalent_estimate,current_estimate,ChatGPT Pro 20x,200,weekly_api_equivalent_estimate,1858491232.280093,benchmark_equivalent_complete_tokens,estimated_api_value_70x,46.029919447641,3222.094361334868,70.000000000000,0.200444614831,115615.657844,16074.736475467291,0.002863494498,0.024767358946,medium,OpenAI,gpt-5.6-sol,first-party undisclosed,https://learn.chatgpt.com/docs/pricing,https://artificialanalysis.ai/models/gpt-5-6-sol-non-reasoning,https://learn.chatgpt.com/docs/pricing,https://www.tomshardware.com/tech-industry/artificial-intelligence/ai-costs-spike-as-subscriptions-hit-pricing-wall-firms-turn-towards-chinese-llms-open-source-models-to-extend-budget
OpenAI,GPT-5.6 Sol,low,1,US,美国,OpenAI,false,49,49.444040367728,subscription_api_equivalent_estimate,current_estimate,ChatGPT Pro 20x,200,weekly_api_equivalent_estimate,1404694982.502732,benchmark_equivalent_complete_tokens,estimated_api_value_70x,46.029919447641,3222.094361334868,70.000000000000,0.197466243853,86086.815235,16317.190718093038,0.002820946341,0.032768622385,medium,OpenAI,gpt-5.6-sol,first-party undisclosed,https://learn.chatgpt.com/docs/pricing,https://artificialanalysis.ai/models/gpt-5-6-sol-low,https://learn.chatgpt.com/docs/pricing,https://www.tomshardware.com/tech-industry/artificial-intelligence/ai-costs-spike-as-subscriptions-hit-pricing-wall-firms-turn-towards-chinese-llms-open-source-models-to-extend-budget
OpenAI,GPT-5.6 Sol,medium,2,US,美国,OpenAI,false,54,53.588834953222,subscription_api_equivalent_estimate,current_estimate,ChatGPT Pro 20x,200,weekly_api_equivalent_estimate,1705075079.918696,benchmark_equivalent_complete_tokens,estimated_api_value_70x,46.029919447641,3222.094361334868,70.000000000000,0.313984497950,166155.016861,10261.953639023177,0.004485492828,0.026995831439,medium,OpenAI,gpt-5.6-sol,first-party undisclosed,https://learn.chatgpt.com/docs/pricing,https://artificialanalysis.ai/models/gpt-5-6-sol-medium,https://learn.chatgpt.com/docs/pricing,https://www.tomshardware.com/tech-industry/artificial-intelligence/ai-costs-spike-as-subscriptions-hit-pricing-wall-firms-turn-towards-chinese-llms-open-source-models-to-extend-budget
OpenAI,GPT-5.6 Sol,high,3,US,美国,OpenAI,false,56,55.866506797186,subscription_api_equivalent_estimate,current_estimate,ChatGPT Pro 20x,200,weekly_api_equivalent_estimate,2045702042.328025,benchmark_equivalent_complete_tokens,estimated_api_value_70x,46.029919447641,3222.094361334868,70.000000000000,0.453009427356,287614.888582,7112.643063833562,0.006471563248,0.022500793613,medium,OpenAI,gpt-5.6-sol,first-party undisclosed,https://learn.chatgpt.com/docs/pricing,https://artificialanalysis.ai/models/gpt-5-6-sol-high,https://learn.chatgpt.com/docs/pricing,https://www.tomshardware.com/tech-industry/artificial-intelligence/ai-costs-spike-as-subscriptions-hit-pricing-wall-firms-turn-towards-chinese-llms-open-source-models-to-extend-budget
OpenAI,GPT-5.6 Sol,xhigh,4,US,美国,OpenAI,false,58,57.653836996095,subscription_api_equivalent_estimate,current_estimate,ChatGPT Pro 20x,200,weekly_api_equivalent_estimate,2084827480.291749,benchmark_equivalent_complete_tokens,estimated_api_value_70x,46.029919447641,3222.094361334868,70.000000000000,0.682476859473,441590.577969,4721.177453288202,0.009749669421,0.022078526824,medium,OpenAI,gpt-5.6-sol,first-party undisclosed,https://learn.chatgpt.com/docs/pricing,https://artificialanalysis.ai/models/gpt-5-6-sol-xhigh,https://learn.chatgpt.com/docs/pricing,https://www.tomshardware.com/tech-industry/artificial-intelligence/ai-costs-spike-as-subscriptions-hit-pricing-wall-firms-turn-towards-chinese-llms-open-source-models-to-extend-budget
OpenAI,GPT-5.6 Sol,max,5,US,美国,OpenAI,false,59,58.889831189723,subscription_api_equivalent_estimate,current_estimate,ChatGPT Pro 20x,200,weekly_api_equivalent_estimate,2509103209.877978,benchmark_equivalent_complete_tokens,estimated_api_value_70x,46.029919447641,3222.094361334868,70.000000000000,1.037330156599,807787.772096,3106.141608664743,0.014819002237,0.018345167814,medium,OpenAI,gpt-5.6-sol,first-party undisclosed,https://learn.chatgpt.com/docs/pricing,https://artificialanalysis.ai/models/gpt-5-6-sol,https://learn.chatgpt.com/docs/pricing,https://www.tomshardware.com/tech-industry/artificial-intelligence/ai-costs-spike-as-subscriptions-hit-pricing-wall-firms-turn-towards-chinese-llms-open-source-models-to-extend-budget
OpenAI,GPT-5.6 Terra,non-reasoning,0,US,美国,OpenAI,false,34,33.967246190736,subscription_api_equivalent_estimate,current_estimate,ChatGPT Pro 20x,200,weekly_api_equivalent_estimate,3139433003.878855,benchmark_equivalent_complete_tokens,estimated_api_value_70x,46.029919447641,3222.094361334868,70.000000000000,0.178594688752,174012.923679,18041.378407445976,0.002551352696,0.014661857536,medium,OpenAI,gpt-5.6-terra,first-party undisclosed,https://learn.chatgpt.com/docs/pricing,https://artificialanalysis.ai/models/gpt-5-6-terra-non-reasoning,https://learn.chatgpt.com/docs/pricing,https://www.tomshardware.com/tech-industry/artificial-intelligence/ai-costs-spike-as-subscriptions-hit-pricing-wall-firms-turn-towards-chinese-llms-open-source-models-to-extend-budget
OpenAI,GPT-5.6 Terra,low,1,US,美国,OpenAI,false,40,40.465747814717,subscription_api_equivalent_estimate,current_estimate,ChatGPT Pro 20x,200,weekly_api_equivalent_estimate,3019286718.900058,benchmark_equivalent_complete_tokens,estimated_api_value_70x,46.029919447641,3222.094361334868,70.000000000000,0.154171794546,144467.790046,20899.376379597739,0.002202454208,0.015245295904,medium,OpenAI,gpt-5.6-terra,first-party undisclosed,https://learn.chatgpt.com/docs/pricing,https://artificialanalysis.ai/models/gpt-5-6-terra-low,https://learn.chatgpt.com/docs/pricing,https://www.tomshardware.com/tech-industry/artificial-intelligence/ai-costs-spike-as-subscriptions-hit-pricing-wall-firms-turn-towards-chinese-llms-open-source-models-to-extend-budget
OpenAI,GPT-5.6 Terra,medium,2,US,美国,OpenAI,false,46,45.574216557521,subscription_api_equivalent_estimate,current_estimate,ChatGPT Pro 20x,200,weekly_api_equivalent_estimate,2481255524.300121,benchmark_equivalent_complete_tokens,estimated_api_value_70x,46.029919447641,3222.094361334868,70.000000000000,0.175198457658,134916.018019,18391.111453872658,0.002502835109,0.018551059734,medium,OpenAI,gpt-5.6-terra,first-party undisclosed,https://learn.chatgpt.com/docs/pricing,https://artificialanalysis.ai/models/gpt-5-6-terra-medium,https://learn.chatgpt.com/docs/pricing,https://www.tomshardware.com/tech-industry/artificial-intelligence/ai-costs-spike-as-subscriptions-hit-pricing-wall-firms-turn-towards-chinese-llms-open-source-models-to-extend-budget
OpenAI,GPT-5.6 Terra,high,3,US,美国,OpenAI,false,49,48.954935975983,subscription_api_equivalent_estimate,current_estimate,ChatGPT Pro 20x,200,weekly_api_equivalent_estimate,2620653739.499929,benchmark_equivalent_complete_tokens,estimated_api_value_70x,46.029919447641,3222.094361334868,70.000000000000,0.336329490759,273549.759510,9580.171973809129,0.004804707011,0.017564288923,medium,OpenAI,gpt-5.6-terra,first-party undisclosed,https://learn.chatgpt.com/docs/pricing,https://artificialanalysis.ai/models/gpt-5-6-terra-high,https://learn.chatgpt.com/docs/pricing,https://www.tomshardware.com/tech-industry/artificial-intelligence/ai-costs-spike-as-subscriptions-hit-pricing-wall-firms-turn-towards-chinese-llms-open-source-models-to-extend-budget
OpenAI,GPT-5.6 Terra,xhigh,4,US,美国,OpenAI,false,52,51.604636946182,subscription_api_equivalent_estimate,current_estimate,ChatGPT Pro 20x,200,weekly_api_equivalent_estimate,2710160958.085997,benchmark_equivalent_complete_tokens,estimated_api_value_70x,46.029919447641,3222.094361334868,70.000000000000,0.476874479962,401107.619010,6756.692791762776,0.006812492571,0.016984201366,medium,OpenAI,gpt-5.6-terra,first-party undisclosed,https://learn.chatgpt.com/docs/pricing,https://artificialanalysis.ai/models/gpt-5-6-terra-xhigh,https://learn.chatgpt.com/docs/pricing,https://www.tomshardware.com/tech-industry/artificial-intelligence/ai-costs-spike-as-subscriptions-hit-pricing-wall-firms-turn-towards-chinese-llms-open-source-models-to-extend-budget
OpenAI,GPT-5.6 Terra,max,5,US,美国,OpenAI,false,55,54.952856756923,subscription_api_equivalent_estimate,current_estimate,ChatGPT Pro 20x,200,weekly_api_equivalent_estimate,2789111139.363352,benchmark_equivalent_complete_tokens,estimated_api_value_70x,46.029919447641,3222.094361334868,70.000000000000,0.824611655812,713800.806852,3907.408218917367,0.011780166512,0.016503436811,medium,OpenAI,gpt-5.6-terra,first-party undisclosed,https://learn.chatgpt.com/docs/pricing,https://artificialanalysis.ai/models/gpt-5-6-terra,https://learn.chatgpt.com/docs/pricing,https://www.tomshardware.com/tech-industry/artificial-intelligence/ai-costs-spike-as-subscriptions-hit-pricing-wall-firms-turn-towards-chinese-llms-open-source-models-to-extend-budget
OpenAI,GPT-5.6 Luna,non-reasoning,0,US,美国,OpenAI,false,27,26.560115130859,subscription_api_equivalent_estimate,current_estimate,ChatGPT Pro 20x,200,weekly_api_equivalent_estimate,15553428815.955948,benchmark_equivalent_complete_tokens,estimated_api_value_70x,46.029919447641,3222.094361334868,70.000000000000,0.054702536065,264055.581658,58902.102043426850,0.000781464801,0.002959470866,medium,OpenAI,gpt-5.6-luna,first-party undisclosed,https://learn.chatgpt.com/docs/pricing,https://artificialanalysis.ai/models/gpt-5-6-luna-non-reasoning,https://learn.chatgpt.com/docs/pricing,https://www.tomshardware.com/tech-industry/artificial-intelligence/ai-costs-spike-as-subscriptions-hit-pricing-wall-firms-turn-towards-chinese-llms-open-source-models-to-extend-budget
